#branch_name branch_num bus_from bus_to r(pu)       x(pu)
154 154 60 90 -0.0201 1.5135
155 155 60 92 -0.264 3.7139
156 156 60 94 0.0012 0.0775
157 157 60 95 -0.0855 0.9926
158 158 60 138 -0.3639 1.7936
159 159 61 62 -0.0362 -0.2608
160 160 61 62 -0.0472 -0.5438
161 161 61 63 0.00812 0.0782
162 162 61 63 0.00812 0.0782
163 163 61 64 0.00242 0.0318
164 164 61 65 0.00242 0.0318
165 165 61 86 0.00132 0.032
166 166 61 86 0.0011 0.037
167 167 61 86 0.0011 0.037
168 168 62 86 0.0036 0.0501
169 169 62 86 0.0013 0.0838
170 170 63 64 0.0147 0.2825
171 171 63 65 0.0147 0.2813
172 172 63 66 0.0056 0.09
173 173 63 67 0.0321 0.2785
174 174 63 69 0.0107 0.1571
175 175 63 102 0.0106 0.1583
176 176 63 102 0.0106 0.1576
177 177 63 102 0.0107 0.1604
178 178 63 102 0.0104 0.1542
179 179 63 116 -0.3897 6.8588
180 180 63 117 0.003 0.056
181 181 63 118 -0.0125 0.2425
182 182 63 124 -0.1265 2.022
183 183 64 65 0.0013 0.1674
184 184 64 66 0.0039 0.0684
185 185 64 67 0.0233 0.212
186 186 64 69 0.0075 0.1196
187 187 64 97 -0.4336 8.2923
188 188 64 124 -0.1041 1.5375
189 189 65 66 0.0039 0.0682
190 190 65 67 0.0233 0.2111
191 191 65 69 0.0075 0.1191
192 192 65 97 -0.4292 8.2582
193 193 65 124 -0.1032 1.5312
194 194 66 67 0.0081 0.0675
195 195 66 68 -2.473 2.472
196 196 66 69 0.0028 0.0381
197 197 66 97 -0.1119 2.6432
198 198 66 111 0 0.0264
199 199 66 111 0.00057 0.0266
200 200 66 111 0 0.0273
201 201 66 111 0.00057 0.0264
202 202 66 124 -0.0283 0.4902
203 203 67 68 -3.443 3.7172
204 204 67 69 0.0061 0.055
205 205 67 97 0.0063 0.1166
206 206 67 119 -0.2213 9.3918
207 207 67 120 -0.0034 1.7847
208 208 67 121 0.0082 1.17
209 209 67 122 -0.0047 0.4473
210 210 67 124 0.0003 0.0065
211 211 67 125 0.0062 0.2519
212 212 67 132 -0.3194 4.3566
213 213 68 69 -0.692 0.6984
214 214 69 70 0.0085 0.3333
215 215 69 71 0.0075 0.312
216 216 69 72 0.0013 0.01
217 217 69 73 0.0098 0.0747
218 218 69 74 0.0135 0.0741
219 219 69 97 -0.0674 1.5849
220 220 69 101 0.0174 0.2188
221 221 69 112 0.0175 0.2201
222 222 69 124 -0.0267 0.3986
223 223 70 71 -0.4891 2.6613
224 224 70 72 -0.0062 0.1216
225 225 70 73 -0.0424 0.9125
226 226 70 74 0.0032 0.9138
227 227 70 101 -0.1248 1.0409
228 228 70 112 -0.1257 1.0471
229 229 71 72 -0.006 0.1138
230 230 71 73 -0.0409 0.8541
231 231 71 74 0.0018 0.8553
232 232 71 101 -0.1592 1.2303
233 233 71 112 -0.1603 1.2377
234 234 72 73 0.0015 0.0275
235 235 72 74 0.0028 0.0274
236 236 72 98 0.0138 0.2417
237 237 72 100 0.1337 1.7384
238 238 72 101 0.0002 0.0802
239 239 72 103 1.0224 7.5945
240 240 72 112 0.0002 0.0806
241 241 73 74 -0.0007 0.0393
242 242 73 75 0.0147 0.2581
243 243 73 81 -0.0122 0.3068
244 244 73 82 0.0036 2.0169
245 245 73 91 0.0271 0.5732
246 246 73 96 0.0245 0.4805
247 247 73 101 0.0044 0.6014
248 248 73 105 0.0007 0.0325
249 249 73 105 0.0007 0.0325
250 250 73 105 0.0006 0.0295
251 251 73 108 -0.0182 0.5832
252 252 73 109 0.0524 3.0059
253 253 73 112 0.0043 0.605
254 254 73 121 -0.0268 1.7653
255 255 74 75 0.0215 0.3277
256 256 74 81 -0.0333 0.4631
257 257 74 82 -0.0098 1.9859
258 258 74 91 0.0413 0.7511
259 259 74 96 0.435 7.6901
260 260 74 101 0.0344 0.6005
261 261 74 106 0.003 0.0335
262 262 74 106 0.0005 0.0328
263 263 74 108 -0.0187 0.4544
264 264 74 109 0.1004 3.4697
265 265 74 112 0.0345 0.6042
266 266 74 121 -0.0348 1.3757
267 267 75 82 0.0777 1.125
268 268 75 91 -0.2255 3.1442
269 269 75 96 -0.4516 4.631
270 270 75 108 0.0042 0.1049
271 271 75 109 0.1046 1.4465
272 272 75 121 0.0178 0.3172
273 273 76 77 0.0002 0.016
274 274 76 89 0.0011 0.0221
275 275 79 80 0.044 0.0991
276 276 79 90 0.0506 2.471
277 277 79 92 0.0017 0.3032
278 278 79 94 0.1275 1.1195
279 279 79 95 0.305 6.4154
280 280 79 107 0.0786 1.414
281 281 80 90 0.4658 5.8756
282 282 80 92 0.1192 1.5053
283 283 80 94 0.46 2.6475
284 284 82 91 -0.2349 2.4188
285 285 82 108 -0.0742 0.7278
286 286 82 109 -0.0071 0.2634
287 287 82 121 -0.1892 2.2054
288 288 83 89 0.0582 0.3855
289 289 89 103 -1.073 4.1433
290 290 90 92 -0.138 8.2959
291 291 90 94 0.0689 1.0717
292 292 91 96 -0.1224 4.2463
293 293 91 108 -0.1078 0.6994
294 294 91 109 -0.2699 4.2634
295 295 91 121 -0.2924 2.121
296 296 92 94 0.2883 3.7717
297 297 92 107 0.0176 3.0227
298 298 94 95 0.0534 0.996
299 299 94 138 -0.1125 1.8385
300 300 95 138 -0.0732 0.6389
301 301 96 108 -0.8215 6.1143
302 302 97 124 -0.3793 1.9557
303 303 98 100 -0.0063 0.3269
304 304 98 103 0.0544 1.4358
305 305 100 103 -0.0249 0.4891
306 306 101 112 -0.0138 0.361
307 307 102 117 -0.0003 0.019
308 308 102 118 -0.0267 0.3222
309 309 108 109 -0.0825 1.2713
310 310 108 121 -0.0009 0.0431
311 311 109 121 -0.1881 3.8499
312 312 115 116 0.0008 0.0291
313 313 115 117 -0.0092 0.2222
314 314 115 118 -0.0044 0.0677
315 315 115 143 -0.1017 0.4924
316 316 116 117 0.00191 0.0288
317 317 116 118 -0.001 0.044
318 318 116 143 -0.2187 1.2896
319 319 117 118 0.0008 0.0081
320 320 117 143 -0.0834 0.6854
321 321 118 131 -0.8925 6.2385
322 322 118 132 -0.6967 8.143
323 323 118 143 -0.0011 0.0231
324 324 119 120 0.001 0.0236
325 325 119 121 -0.011 0.2901
326 326 119 122 -0.6013 5.8941
327 327 119 124 -0.2618 3.394
328 328 119 125 -0.0082 0.2595
329 329 119 126 0.00153 0.0179
330 330 119 127 -0.1172 1.3932
331 331 119 128 -0.0054 0.0516
332 332 119 129 0.0034 0.0642
333 333 119 130 -0.0022 0.0163
334 334 119 131 -0.0044 0.0242
335 335 119 132 -0.4137 2.4027
336 336 119 144 -0.8511 3.8358
337 337 120 121 0.0009 0.0779
338 338 120 122 -0.061 0.9305
339 339 120 123 -0.0466 0.5011
340 340 120 124 -0.0259 0.4722
341 341 120 125 -0.0002 0.0555
342 342 120 127 0.002 0.1818
343 343 120 128 -0.0029 0.0743
344 344 120 129 -0.0229 0.4911
345 345 120 130 -0.1674 1.0675
346 346 120 131 -0.0687 0.4516
347 347 120 132 -0.0255 0.4566
348 348 121 122 -0.0108 0.483
349 349 121 123 -0.1712 1.9482
350 350 121 124 -0.006 0.3494
351 351 121 125 0 0.0124
352 352 121 127 -0.0204 0.8338
353 353 121 128 -0.0278 0.3095
354 354 121 129 -0.4545 4.254
355 355 121 131 -0.2183 1.5066
356 356 121 132 -0.1308 1.3815
357 357 122 123 -0.584 4.8609
358 358 122 124 -0.0009 0.0552
359 359 122 125 -0.0069 0.1583
360 360 122 131 -0.2433 1.935
361 361 122 132 -0.0187 0.2572
362 362 122 133 -0.098 0.9821
363 363 122 143 -0.0312 0.4888
364 364 123 124 -0.223 1.967
365 365 123 125 -0.0821 0.6062
366 366 123 131 -0.1783 1.2535
367 367 123 132 -0.1355 1.2041
368 368 124 125 -0.0017 0.0949
369 369 124 128 -1.153 8.2513
370 370 124 131 -0.1062 0.8185
371 371 124 132 -0.0094 0.1612
372 372 124 133 -0.0342 1.1798
373 373 124 143 -0.0078 0.7607
374 374 125 127 -0.0791 0.9851
375 375 125 128 -0.062 0.5991
376 376 125 129 -0.4217 3.9702
377 377 125 130 -1.974 8.4854
378 378 125 131 -0.1251 0.6939
379 379 125 132 -0.0536 0.5086
380 380 127 128 -0.0026 0.124
381 381 127 129 -0.0392 1.1082
382 382 128 129 -0.001 0.0207
383 383 128 130 -1.1 2.9924
384 384 128 131 -1.559 4.0869
385 385 130 131 -0.0027 0.0154
386 386 130 132 -0.6509 3.031
387 387 130 144 -0.7532 3.0664
388 388 131 132 -0.0032 0.0411
389 389 131 133 -1.077 5.5285
390 390 131 143 -0.0588 0.4055
391 391 131 144 -0.0022 0.0151
392 392 132 133 -0.0916 0.8229
393 393 132 143 -0.0049 0.0965
394 394 132 144 -0.1108 0.9827
395 395 133 143 -0.36 2.6309
396 396 134 131 -0.4042 0.9144
397 397 134 136 -0.0698 0.6428
398 398 134 139 -0.0353 0.166
399 399 134 141 -0.023 0.1179
400 400 134 142 -0.0263 0.1167
401 401 134 144 -0.0145 0.0435
402 402 134 145 -0.0034 0.0216
403 403 135 95 -0.3448 3.4845
404 404 135 136 -0.0031 0.0178
405 405 135 138 -0.0084 0.1729
406 406 135 141 -0.129 0.6993
407 407 136 115 -0.012 0.0855
408 408 136 116 -1.2 4.2655
409 409 136 117 -2.969 9.0875
410 410 136 118 -0.5749 1.6206
411 411 136 138 -0.1581 0.5485
412 412 136 139 -0.0059 0.0293
413 413 136 140 -2.403 9.378
414 414 136 141 -0.0026 0.0175
415 415 136 142 -0.0467 0.1709
416 416 136 143 -1.762 3.4549
417 417 136 145 -0.0049 0.0539
418 418 137 139 -0.0183 0.0936
419 419 137 140 -2.229 8.0228
420 420 137 145 -0.0852 0.4071
421 421 139 140 -0.0054 0.0239
422 422 139 141 -0.0083 0.046
423 423 139 142 -0.3102 1.267
424 424 139 145 -0.0009 0.008
425 425 140 145 -0.1088 0.48
426 426 141 115 -0.0007 0.0131
427 427 141 116 -0.1568 0.7448
428 428 141 117 -0.3702 1.382
429 429 141 118 -0.0414 0.1439
430 430 141 131 -0.2331 0.8129
431 431 141 132 -1.628 7.0936
432 432 141 142 -0.0018 0.0105
433 433 141 143 -0.0702 0.1778
434 434 141 144 -0.0756 0.2441
435 435 141 145 -0.0038 0.0358
436 436 142 115 -0.0166 0.1563
437 437 142 116 -0.6916 2.6302
438 438 142 117 -0.5596 2.2284
439 439 142 118 -0.0185 0.1037
440 440 142 119 -0.2742 1.8611
441 441 142 120 -0.6043 7.353
442 442 142 122 -0.2589 2.1732
443 443 142 124 -0.1736 2.1347
444 444 142 125 -1.09 8.616
445 445 142 130 -0.3608 1.8618
446 446 142 131 -0.0013 0.0157
447 447 142 132 -0.0055 0.081
448 448 142 133 -1.636 9.1725
449 449 142 143 -0.0038 0.0187
450 450 142 144 -0.002 0.0229
451 451 142 145 -0.0738 0.438
452 452 143 144 -0.4863 2.3282
453 453 144 145 -0.3835 1.2052
