#branch_name branch_num bus_from bus_to r(pu)       x(pu)
87 87 47 28 0.00248 0.01798
88 88 28 88 0.01488 0.08161
89 89 30 29 0 0.0001
90 90 29 32 0.00034 0.02097
91 91 45 29 0.00545 0.04021
92 92 48 29 0.00574 0.04283
93 93 613 29 0.00157 0.06775
94 94 46 30 0.00545 0.04021
95 95 49 30 0.00707 0.04541
96 96 32 31 0 0.0001
97 97 39 31 0.00176 0.02144
98 98 36 32 0.00167 0.0189
99 99 615 33 0.00163 0.06946
100 100 35 34 0 0.0001
101 101 34 51 0.00113 0.01406
102 102 183 34 0.00188 0.02287
103 103 183 35 0.00188 0.02287
104 104 617 35 0.00135 0.06052
105 105 644 36 0.00135 0.06052
106 106 645 36 0.00153 0.06156
107 107 38 37 0 0.0001
108 108 663 37 0.00157 0.06616
109 109 55 38 0.00316 0.02076
110 110 40 39 0 0.0001
111 111 682 39 0.00139 0.05984
112 112 44 40 0.00109 0.01277
113 113 679 40 0.0014 0.06235
114 114 42 41 0 0.0001
115 115 41 43 0.00081 0.03
116 116 80 41 0.00372 0.0438
117 117 47 42 0.00882 0.06564
118 118 54 42 0.00355 0.02643
119 119 689 42 0.00145 0.06839
120 120 44 43 0 0.0001
121 121 99 43 0.00169 0.01994
122 122 50 44 0.00094 0.01097
123 123 46 45 0 0.0001
124 124 49 45 0.01048 0.06097
125 125 706 47 0.00157 0.06775
126 126 707 47 0.00165 0.06775
127 127 49 48 0 0.0001
128 128 717 48 0.00163 0.06783
129 129 716 49 0.00143 0.06831
130 130 51 50 0 0.0001
131 131 98 50 0.0015 0.01788
132 132 100 50 0.00469 0.05544
133 133 726 50 0.00139 0.0608
134 134 727 51 0.0014 0.06235
135 135 53 52 0.00151 0.00878
136 136 754 52 0.00163 0.06754
137 137 181 55 0.01434 0.08353
138 138 778 55 0.00161 0.06762
139 139 74 56 0.00207 0.01281
140 140 796 56 0.00207 0.06777
141 141 81 57 0.00083 0.00496
142 142 80 58 0.00083 0.00496
143 143 63 59 0.00207 0.01405
144 144 82 59 0.01116 0.07045
145 145 821 59 0.00165 0.06798
146 146 60 85 0.01095 0.0593
147 147 104 60 0.00599 0.04091
148 148 834 60 0.00145 0.06921
149 149 836 60 0.00372 0.12583
150 150 62 61 0 0.0001
151 151 64 61 0.00517 0.03843
152 152 109 61 0.00083 0.0062
153 153 184 61 0.01219 0.07066
154 154 82 62 0.00165 0.01095
155 155 110 62 0.00083 0.0062
156 156 71 63 0.00475 0.03079
157 157 91 63 0.00455 0.02769
158 158 94 63 0.00186 0.0126
159 159 96 63 0.00826 0.04236
160 160 64 69 0.00434 0.02975
161 161 79 64 0.00351 0.02438
162 162 93 64 0.00186 0.0126
163 163 95 64 0.00826 0.04236
164 164 90 65 0.00785 0.04132
165 165 65 91 0.00227 0.01446
166 166 66 67 0.00031 0.02094
167 167 66 68 0.00248 0.02355
168 168 152 66 0.01033 0.08285
169 169 138 67 0.00194 0.02056
170 170 911 67 0.00156 0.06269
171 171 912 67 0.00156 0.06269
172 172 68 78 0.00579 0.04153
173 173 978 68 0.00165 0.06694
174 174 979 68 0.00145 0.06653
175 175 83 69 0.00145 0.00992
176 176 995 69 0.00145 0.0655
177 177 996 69 0.00145 0.07045
178 178 70 73 0.00145 0.00971
179 179 107 70 0.00062 0.00413
180 180 72 71 0 0.0001
181 181 86 71 0.00165 0.00971
182 182 1059 71 0.00145 0.06983
183 183 1060 71 0.00165 0.06777
184 184 73 75 0.00075 0.02444
185 185 87 73 0.00393 0.02851
186 186 74 76 0.00075 0.02469
187 187 74 108 0.00083 0.00517
188 188 76 75 0 0.0001
189 189 76 105 0.00244 0.02756
190 190 84 77 0.00393 0.02665
191 191 85 77 0.00186 0.01384
192 192 1095 77 0.00165 0.06694
193 193 1096 77 0.00145 0.06736
194 194 78 103 0.00496 0.03368
195 195 1106 78 0.00145 0.06839
196 196 88 79 0.0031 0.02335
197 197 81 80 0 0.0001
198 198 80 96 0.01591 0.0876
199 199 1114 80 0.00165 0.06694
200 200 93 81 0.01777 0.11674
201 201 1115 81 0.00165 0.06694
202 202 1138 82 0.00165 0.06756
203 203 1139 82 0.00145 0.06756
204 204 84 83 0 0.0001
205 205 103 83 0.0031 0.02169
206 206 1141 83 0.00145 0.06653
207 207 184 84 0.01178 0.07087
208 208 1192 84 0.00165 0.0686
209 209 86 85 0 0.0001
210 210 1182 85 0.00207 0.0936
211 211 86 108 0.00537 0.0405
212 212 1184 86 0.00186 0.09277
213 213 88 87 0 0.0001
214 214 94 87 0.00599 0.03512
215 215 1213 87 0.00145 0.06715
216 216 89 94 0.00599 0.04153
217 217 102 89 0.00207 0.01343
218 218 1217 89 0.00145 0.0657
219 219 104 90 0.00455 0.0314
220 220 1244 90 0.00145 0.06756
221 221 1343 91 0.00145 0.06756
222 222 100 92 0.00094 0.01038
223 223 92 106 0.00094 0.0105
224 224 1382 92 0.00156 0.06269
225 225 1384 92 0.00156 0.06294
226 226 94 93 0 0.0001
227 227 1418 93 0.00145 0.06736
228 228 96 95 0 0.0001
229 229 102 95 0.00455 0.02459
230 230 1426 96 0.00145 0.06674
231 231 1427 97 0.00041 0.01818
232 232 99 98 0 0.0001
233 233 1502 98 0.00137 0.05988
234 234 101 99 0.00313 0.03562
235 235 101 100 0 0.0001
236 236 1504 100 0.00137 0.06119
237 237 1505 101 0.00156 0.06269
238 238 1524 102 0.00165 0.06694
239 239 104 103 0 0.0001
240 240 103 106 0.0005 0.02875
241 241 1536 103 0.00145 0.0686
242 242 1538 104 0.00165 0.06818
243 243 106 105 0 0.0001
244 244 105 185 0.00187 0.01763
245 245 106 180 0.0015 0.01469
246 246 108 107 0.00062 0.00496
247 247 1552 107 0.00145 0.06756
248 248 1553 107 0.00145 0.0655
249 249 112 111 0 0.0001
250 250 123 111 0.00438 0.03188
251 251 124 111 0.00614 0.03252
252 252 1603 111 0.00165 0.0625
253 253 113 114 0.00506 0.03654
254 254 151 113 0.00221 0.01655
255 255 1623 113 0.00145 0.06818
256 256 1624 113 0.00165 0.06818
257 257 114 131 0.00583 0.04231
258 258 1647 114 0.00151 0.06688
259 259 116 115 0 0.0001
260 260 133 115 0.00274 0.02696
261 261 1649 115 0.00153 0.06206
262 262 138 116 0.0017 0.01733
263 263 1650 116 0.00152 0.06206
264 264 140 117 0.01103 0.08057
265 265 143 117 0.00355 0.02593
266 266 1655 117 0.00151 0.06688
267 267 119 118 0 0.0001
268 268 126 118 0.00647 0.0413
269 269 142 118 0.00105 0.00721
270 270 1680 118 0.00151 0.06688
271 271 125 120 0.01043 0.07789
272 272 130 120 0.01054 0.07686
273 273 1686 120 0.00161 0.06653
274 274 1687 120 0.00161 0.06653
275 275 122 121 0 0.0001
276 276 151 121 0.00603 0.04401
277 277 1747 121 0.00145 0.06818
278 278 1748 121 0.00145 0.06818
279 279 124 123 0 0.0001
280 280 140 123 0.00048 0.00331
281 281 144 123 0.0186 0.09638
282 282 1760 123 0.00341 0.22521
283 283 1762 123 0.00165 0.06851
284 284 1764 123 0.00562 0.23161
285 285 139 124 0.00048 0.00331
286 286 1761 124 0.00341 0.2314
287 287 1763 124 0.00562 0.22624
288 288 126 125 0 0.0001
289 289 135 125 0.00469 0.03465
290 290 186 125 0.00165 0.01591
291 291 1775 125 0.00163 0.06136
292 292 126 127 0.00064 0.0305
293 293 186 126 0.00165 0.01591
294 294 128 127 0 0.0001
295 295 157 127 0.00294 0.03463
296 296 145 128 0.00371 0.04326
297 297 143 129 0.00934 0.05225
298 298 129 148 0.01058 0.053
299 299 1814 129 0.00165 0.0593
300 300 130 132 0.01252 0.09136
301 301 130 154 0.00771 0.05696
302 302 1822 130 0.00165 0.0593
303 303 1823 130 0.00165 0.0593
304 304 132 131 0 0.0001
305 305 131 133 0.00084 0.02756
306 306 147 131 0.01545 0.07335
307 307 151 131 0.01457 0.07955
308 308 1839 131 0.00165 0.09277
309 309 132 134 0.00084 0.02756
310 310 148 132 0.01545 0.07335
311 311 150 132 0.01457 0.07955
312 312 1840 132 0.00165 0.06694
313 313 134 133 0 0.0001
314 314 182 133 0.00031 0.00338
315 315 182 134 0.00031 0.00338
316 316 136 135 0 0.0001
317 317 142 135 0.0061 0.04483
318 318 1845 135 0.00029 0.06136
319 319 1846 135 0.00165 0.0686
320 320 138 137 0 0.0001
321 321 1880 138 0.00138 0.05931
322 322 1881 138 0.00138 0.05931
323 323 140 139 0 0.0001
324 324 166 139 0.01386 0.08702
325 325 174 139 0.01176 0.06829
326 326 167 140 0.01717 0.0894
327 327 1882 140 0.00163 0.07033
328 328 144 141 0.01312 0.07622
329 329 178 141 0.01676 0.09717
330 330 1902 141 0.00165 0.0593
331 331 1903 141 0.00165 0.0593
332 332 1904 142 0.00281 0.10601
333 333 1905 142 0.00281 0.10601
334 334 144 143 0 0.0001
335 335 143 145 0.00035 0.02375
336 336 149 143 0.00244 0.01318
337 337 144 147 0.01849 0.0956
338 338 1907 144 0.00165 0.0593
339 339 146 145 0 0.0001
340 340 1906 145 0.00153 0.06206
341 341 148 147 0 0.0001
342 342 154 147 0.0024 0.01779
343 343 1919 147 0.00165 0.06653
344 344 1920 148 0.00165 0.06775
345 345 1925 149 0.00165 0.05229
346 346 151 150 0 0.0001
347 347 152 150 0.00517 0.03698
348 348 1987 150 0.00165 0.06818
349 349 1988 151 0.00165 0.06818
350 350 153 152 0 0.0001
351 351 2090 152 0.00165 0.06632
352 352 2112 154 0.00165 0.06632
353 353 2113 154 0.00165 0.06632
354 354 166 155 0.0018 0.02114
355 355 2134 155 0.00155 0.06585
356 356 156 158 0.00059 0.03093
357 357 179 156 0.0057 0.04236
358 358 158 157 0 0.0001
359 359 2157 157 0.00137 0.05969
360 360 176 158 0.00281 0.03312
361 361 160 159 0 0.0001
362 362 159 165 0.00224 0.02583
363 363 159 176 0.00133 0.01569
364 364 2165 159 0.00129 0.06437
365 365 168 160 0.0021 0.02475
366 366 160 177 0.00133 0.01569
367 367 2166 160 0.00129 0.06437
368 368 162 161 0 0.0001
369 369 161 166 0.02738 0.14254
370 370 2170 161 0.00159 0.06694
371 371 162 179 0.01905 0.11132
372 372 2169 162 0.0037 0.18657
373 373 164 163 0 0.0001
374 374 163 165 0.0004 0.03
375 375 163 172 0.00564 0.04196
376 376 2188 163 0.00163 0.06671
377 377 164 167 0.00795 0.05919
378 378 2186 164 0.00163 0.06671
379 379 2187 165 0.00059 0.04206
380 380 167 166 0 0.0001
381 381 2195 166 0.00159 0.06736
382 382 2196 167 0.00159 0.06736
383 383 169 168 0 0.0001
384 384 2258 169 0.00089 0.05411
385 385 171 170 0 0.0001
386 386 170 174 0.02756 0.16014
387 387 2260 170 0.00161 0.06756
388 388 2261 171 0.00161 0.06756
389 389 173 172 0 0.0001
390 390 2339 172 0.00157 0.0675
391 391 173 175 0.00731 0.05579
392 392 2340 173 0.00277 0.1062
393 393 175 174 0 0.0001
394 394 2357 174 0.00161 0.06736
395 395 2357 175 0.00165 0.06671
396 396 177 176 0 0.0001
397 397 2377 176 0.00137 0.05969
398 398 2378 176 0.00137 0.05969
399 399 179 178 0 0.0001
400 400 2380 178 0.00155 0.06798
401 401 2381 179 0.00161 0.06775
402 402 202 187 0.10041 0.17736
403 403 423 187 0.0386 0.08364
404 404 434 188 0.04017 0.11711
405 405 437 188 0.0414 0.1257
406 406 443 189 0.04719 0.08273
407 407 513 189 0.03909 0.06843
408 408 355 190 0.01967 0.0638
409 409 376 190 0.02231 0.07248
410 410 207 191 0.00686 0.02215
411 411 529 191 0.02058 0.06694
412 412 193 192 0.00694 0.02256
413 413 194 192 0.00264 0.00851
414 414 308 192 0.03942 0.12033
415 415 453 192 0.00818 0.02545
416 416 193 332 0.0205 0.07347
417 417 248 194 0.02893 0.08719
418 418 256 194 0.02802 0.08446
419 419 332 194 0.02545 0.08099
420 420 285 195 0.01959 0.06355
421 421 514 195 0.00992 0.02975
422 422 1736 196 0.06182 0.10504
423 423 197 247 0.0443 0.09347
424 424 351 198 0.03529 0.10818
425 425 425 198 0.02744 0.08264
426 426 433 199 0.00983 0.03198
427 427 444 199 0.01198 0.03893
428 428 200 428 0.0076 0.02298
429 429 533 200 0.03339 0.10124
430 430 219 201 0.02793 0.08496
431 431 201 255 0.02702 0.08215
432 432 239 202 0.05198 0.09
433 433 202 332 0.05992 0.11628
434 434 425 203 0.00843 0.02769
435 435 203 459 0.0357 0.11719
436 436 204 526 0.00132 0.0043
437 437 205 527 0.00132 0.0043
438 438 224 206 0.00917 0.02983
439 439 384 206 0.00785 0.02545
440 440 354 207 0.01372 0.04446
441 441 208 326 0.02909 0.09438
442 442 208 342 0.00355 0.01157
443 443 209 211 0.00678 0.02215
444 444 334 209 0.00917 0.03
445 445 282 210 0.01661 0.04702
446 446 353 210 0.01388 0.03628
447 447 233 211 0.01909 0.06273
448 448 333 211 0.09165 0.15901
449 449 386 211 0.02455 0.07967
450 450 305 212 0.02975 0.07686
451 451 511 212 0.02917 0.07438
452 452 333 213 0.02736 0.05992
453 453 343 213 0.01504 0.03075
454 454 415 213 0.01165 0.04298
455 455 458 213 0.00355 0.0114
456 456 473 213 0.00289 0.00926
457 457 442 214 0.0214 0.07157
458 458 533 214 0.03124 0.10421
459 459 2249 214 0.03702 0.06719
460 460 273 215 0.00107 0.00281
461 461 279 215 0.00992 0.02636
462 462 447 216 0.00314 0.00942
463 463 1120 216 0.03306 0.08099
464 464 327 217 0.02686 0.0881
465 465 217 346 0.01678 0.05661
466 466 219 218 0.02207 0.04273
467 467 340 218 0.04992 0.08967
468 468 227 219 0.03736 0.06314
469 469 437 220 0.00785 0.02388
470 470 510 220 0.03165 0.09537
471 471 230 221 0.02678 0.0805
472 472 240 221 0.01909 0.06198
473 473 262 222 0.00868 0.02826
474 474 361 222 0.02314 0.07413
475 475 372 223 0.01777 0.03124
476 476 613 223 0.05661 0.1305
477 477 425 224 0.03083 0.10008
478 478 225 510 0.01868 0.05678
479 479 2218 225 0.03884 0.12645
480 480 227 226 0.00661 0.01992
481 481 226 348 0.02678 0.08058
482 482 354 228 0.0195 0.06314
483 483 392 228 0.02521 0.08223
484 484 301 229 0.04314 0.08281
485 485 431 229 0.01066 0.03231
486 486 466 230 0.05099 0.15479
487 487 231 365 0.03182 0.05851
488 488 232 366 0.03256 0.06124
489 489 341 233 0.01975 0.06496
490 490 354 234 0.00182 0.01273
491 491 517 234 0.00116 0.00802
492 492 251 235 0.00256 0.02273
493 493 355 235 0.00174 0.01207
494 494 236 384 0.00347 0.01132
495 495 236 385 0.00331 0.01091
496 496 373 237 0.01992 0.06438
497 497 516 237 0.01587 0.05388
498 498 238 361 0.00306 0.01
499 499 492 238 0.04405 0.13372
500 500 284 239 0.04339 0.07157
501 501 340 240 0.06769 0.11901
502 502 240 401 0.0043 0.01388
503 503 414 240 0.06107 0.10165
504 504 241 287 0.01116 0.03041
505 505 503 241 0.00421 0.01165
506 506 324 242 0.00851 0.02793
507 507 440 242 0.05554 0.12165
508 508 306 243 0.00207 0.00529
509 509 309 243 0.00868 0.02826
510 510 486 244 0.01314 0.03471
511 511 520 244 0.00488 0.01579
512 512 253 245 0.01876 0.05198
513 513 254 245 0.01967 0.06455
514 514 281 245 0.00306 0.00959
515 515 299 245 0.00711 0.02273
516 516 396 245 0.01802 0.04636
517 517 270 246 0.02091 0.06876
518 518 304 246 0.01058 0.02802
519 519 339 246 0.02281 0.07446
520 520 471 246 0.00463 0.01488
521 521 247 427 0.01413 0.03727
522 522 474 248 0.03033 0.09124
523 523 249 294 0.00397 0.01215
524 524 474 249 0.02364 0.07149
525 525 259 250 0.00901 0.02917
526 526 250 349 0.0057 0.01851
527 527 252 319 0.00364 0.02504
528 528 352 253 0.01711 0.04669
529 529 338 254 0.00413 0.01347
530 530 336 255 0.0243 0.07975
531 531 369 255 0.03124 0.09496
532 532 320 256 0.02165 0.04008
533 533 257 363 0.00711 0.02281
534 534 458 257 0.01372 0.04471
535 535 265 258 0.01661 0.04298
536 536 1753 258 0.02372 0.06124
537 537 436 259 0.00942 0.03041
538 538 260 365 0.0062 0.01777
539 539 493 260 0.02091 0.05273
540 540 261 272 0.00562 0.0181
541 541 261 353 0.01198 0.0386
542 542 438 262 0.01702 0.05512
543 543 323 263 0.02124 0.06975
544 544 411 263 0.01174 0.03793
545 545 516 264 0.01066 0.01868
546 546 537 264 0.03678 0.0638
547 547 283 265 0.02702 0.08744
548 548 422 265 0.00975 0.0295
549 549 408 266 0.03124 0.07942
550 550 525 266 0.01711 0.04364
551 551 280 267 0.00223 0.00678
552 552 267 519 0.00215 0.00645
553 553 268 527 0.00504 0.01521
554 554 332 269 0.02868 0.08818
555 555 511 269 0.03537 0.10331
556 556 271 446 0.0243 0.07893
557 557 272 353 0.00612 0.01975
558 558 304 273 0.00339 0.01124
559 559 281 274 0.0057 0.01372
560 560 288 274 0.00579 0.01661
561 561 275 280 0.00372 0.0119
562 562 275 534 0.00306 0.00992
563 563 276 299 0.00033 0.00091
564 564 292 277 0.00504 0.01612
565 565 293 277 0.00264 0.0086
566 566 406 277 0.00488 0.0124
567 567 526 278 0.00529 0.01645
568 568 534 278 0.00058 0.00198
569 569 441 279 0.00463 0.01388
570 570 472 281 0.00256 0.00826
571 571 291 282 0.00223 0.00727
572 572 471 282 0.00388 0.01256
573 573 350 283 0.01372 0.04455
574 574 1787 283 0.02471 0.06281
575 575 284 308 0.01826 0.05537
576 576 286 285 0.00694 0.02281
577 577 286 337 0.02017 0.06405
578 578 473 286 0.00694 0.02256
579 579 287 318 0.00669 0.01934
580 580 352 288 0.01281 0.04116
581 581 299 289 0.00769 0.02471
582 582 472 289 0.00256 0.00818
583 583 294 290 0.00612 0.0124
584 584 336 290 0.02 0.0338
585 585 429 291 0.00909 0.03058
586 586 296 293 8e-05 0.00033
587 587 346 294 0.03149 0.10347
588 588 524 294 0.02694 0.0819
589 589 302 295 0.01099 0.02322
590 590 425 295 0.05455 0.09471
591 591 537 295 0.05926 0.10455
592 592 519 296 0.00736 0.02388
593 593 298 297 0.00248 0.00802
594 594 297 353 0.02364 0.07736
595 595 525 298 0.01413 0.04653
596 596 430 300 0.03322 0.10785
597 597 658 300 0.05992 0.10149
598 598 708 300 0.04231 0.07529
599 599 442 303 0.02165 0.0724
600 600 2124 303 0.07686 0.09504
601 601 345 305 0.02314 0.05587
602 602 460 305 0.03942 0.12769
603 603 512 305 0.05322 0.13512
604 604 493 306 0.0081 0.01959
605 605 462 307 0.01967 0.05355
606 606 508 307 0.01248 0.03215
607 607 349 309 0.01545 0.04488
608 608 309 520 0.00413 0.01331
609 609 312 310 0.02339 0.0619
610 610 420 310 0.00248 0.00777
611 611 435 310 0.01967 0.05959
612 612 477 310 0.01405 0.04446
613 613 312 311 0 0.0001
614 614 372 311 0.0686 0.12
615 615 323 312 0.02314 0.07521
616 616 2245 313 0.0214 0.0676
617 617 381 314 0.06091 0.10124
618 618 387 314 0.04306 0.07157
619 619 315 341 0.01826 0.03157
620 620 2249 315 0.05446 0.10132
621 621 352 316 0.00339 0.01017
622 622 391 316 0.00479 0.01446
623 623 317 468 0.01273 0.03562
624 624 514 317 0.0005 0.00149
625 625 318 467 0.0005 0.00149
626 626 319 517 0.00661 0.04521
627 627 348 320 0.0157 0.04736
628 628 451 321 0.00157 0.00512
629 629 454 321 0.00744 0.01901
630 630 321 467 0.02364 0.05843
631 631 485 321 0.01083 0.02719
632 632 506 321 0.00438 0.01083
633 633 321 530 0.00529 0.01694
634 634 351 322 0.00645 0.02025
635 635 389 322 0.01223 0.02868
636 636 452 322 0.00207 0.00669
637 637 455 322 0.00314 0.01975
638 638 322 475 0.00397 0.01281
639 639 322 478 0.03752 0.09504
640 640 490 322 0.01364 0.03397
641 641 538 324 0.02264 0.03769
642 642 371 325 0.0043 0.01298
643 643 375 325 0.01132 0.03777
644 644 364 326 0.02868 0.09314
645 645 361 328 0.01182 0.03
646 646 375 329 0.0162 0.05405
647 647 374 330 0.01066 0.03463
648 648 360 331 0.00959 0.03099
649 649 395 334 0.03884 0.1276
650 650 369 335 0.04066 0.07066
651 651 2331 335 0.09669 0.11901
652 652 347 336 0.04736 0.08314
653 653 377 337 0.00545 0.01752
654 654 379 337 0.03702 0.12132
655 655 394 338 0.06058 0.10603
656 656 419 339 0.04041 0.13264
657 657 342 445 0.02595 0.08512
658 658 624 342 0.04727 0.08388
659 659 710 342 0.01397 0.04504
660 660 377 343 0.01182 0.01967
661 661 346 344 0.00397 0.01298
662 662 344 346 0.00678 0.01446
663 663 381 344 0.00653 0.01207
664 664 523 344 0.01702 0.05512
665 665 347 345 0.03967 0.1286
666 666 386 347 0.05926 0.19198
667 667 526 350 0.0238 0.07215
668 668 406 352 0.00595 0.01793
669 669 429 353 0.00785 0.02537
670 670 370 354 0.03529 0.13702
671 671 402 355 0.00355 0.02421
672 672 360 356 0.0076 0.02545
673 673 432 356 0.01835 0.06025
674 674 509 357 0.03116 0.08463
675 675 523 357 0.01975 0.06479
676 676 358 380 0.00719 0.01256
677 677 375 359 0.02455 0.0743
678 678 378 359 0.00198 0.0062
679 679 393 359 0.00562 0.01711
680 680 374 361 0.01289 0.04116
681 681 362 373 0.00835 0.0262
682 682 477 363 0.02066 0.06645
683 683 439 364 0.01983 0.06438
684 684 416 365 0.01074 0.03421
685 685 440 365 0.04058 0.07612
686 686 484 366 0.0162 0.04017
687 687 504 366 0.01893 0.06355
688 688 578 366 0.07463 0.13025
689 689 370 367 0.00488 0.01587
690 690 445 367 0.03 0.08868
691 691 376 368 0.00843 0.0214
692 692 433 368 0.01074 0.03479
693 693 378 371 0.00273 0.00818
694 694 393 373 0.00479 0.01603
695 695 395 374 0.04397 0.14529
696 696 428 374 0.02504 0.08223
697 697 432 379 0.03033 0.09967
698 698 410 380 0.03033 0.07331
699 699 1602 380 0.04207 0.1086
700 700 464 382 0.0014 0.00587
701 701 383 488 0.00057 0.00231
702 702 389 385 0.00496 0.01421
703 703 415 387 0.0238 0.0781
704 704 481 388 0.01372 0.03719
705 705 388 518 0.00554 0.01802
706 706 529 390 0.02934 0.09512
707 707 404 392 0.00149 0.00471
708 708 532 394 0.01471 0.04769
709 709 526 396 0.00496 0.01496
710 710 512 397 0.07868 0.13934
711 711 481 398 0.0224 0.03926
712 712 1129 399 0.02149 0.07107
713 713 404 400 0.00273 0.00785
714 714 434 401 0.01975 0.03736
715 715 403 517 0.00058 0.00397
716 716 405 444 0.00711 0.01248
717 717 446 405 0.00579 0.01174
718 718 407 431 0.01579 0.04785
719 719 526 407 0.00752 0.02264
720 720 417 408 0.02802 0.06182
721 721 532 409 0.0195 0.06331
722 722 660 409 0.02826 0.09669
723 723 525 410 0.01785 0.03273
724 724 412 411 0.00636 0.02091
725 725 423 411 0.11182 0.19074
726 726 426 411 0.0324 0.09587
727 727 413 412 0.00636 0.02074
728 728 612 413 0.04678 0.32397
729 729 643 413 0.07438 0.13025
730 730 451 416 0.01372 0.04438
731 731 447 417 0.01 0.02628
732 732 459 418 0.00256 0.00843
733 733 477 420 0.01397 0.04397
734 734 516 421 0.01074 0.03496
735 735 612 424 0.01636 0.05314
736 736 722 424 0.05223 0.09008
737 737 425 438 0.04893 0.15504
738 738 492 425 0.02256 0.07322
739 739 536 425 0.05446 0.09421
740 740 535 426 0.04174 0.07628
741 741 528 427 0.01653 0.05388
742 742 613 430 0.05653 0.18587
743 743 676 439 0.01719 0.0557
744 744 527 441 0.00405 0.01298
745 745 487 443 0.03289 0.05744
746 746 449 445 0.00645 0.01612
747 747 450 446 0.00405 0.00835
748 748 469 448 0.01298 0.04215
749 749 482 448 0.01893 0.06248
750 750 504 452 0.00314 0.00992
751 751 464 455 0.00562 0.01777
752 752 502 455 0.00099 0.00711
753 753 490 456 0.00479 0.01231
754 754 494 456 0.01339 0.03322
755 755 498 456 0.00041 0.00165
756 756 476 457 0.00868 0.02785
757 757 514 457 0.00653 0.01736
758 758 535 460 0.00537 0.01752
759 759 508 461 0.01017 0.02463
760 760 515 461 0.00124 0.00306
761 761 465 462 0.00264 0.00851
762 762 497 463 0.00207 0.00694
763 763 514 463 0.00727 0.02066
764 764 515 464 0.00727 0.02066
765 765 494 465 0.01339 0.03876
766 766 468 531 0.00058 0.00174
767 767 470 923 0.00992 0.02975
768 768 479 475 0.0024 0.00785
769 769 507 476 0.00463 0.01231
770 770 521 476 0.00455 0.01471
771 771 501 477 0.00851 0.02207
772 772 518 477 0.00686 0.02207
773 773 478 531 0.00355 0.0114
774 774 480 530 0.00215 0.00694
775 775 487 481 0.00595 0.01157
776 776 482 1078 0.05702 0.11322
777 777 2043 482 0.05926 0.10397
778 778 488 483 0.00057 0.00231
