#branch_name branch_num bus_from bus_to r(pu)       x(pu)
185 185 8690 4226 9e-05 0.00078
186 186 4922 3277 8e-05 0.00082
187 187 4922 7617 8e-05 0.00076
188 188 6759 5527 9e-05 0.00074
189 189 6759 4226 9e-05 0.00073
190 190 4088 2487 0.00062 0.003781
191 191 4088 782 0.000599 0.0035
192 192 6871 8598 0.00064 0.00274
193 193 6871 1346 0.000651 0.00268
194 194 6813 1369 0.00055 0.00685
195 195 6813 376 0.00061 0.00639
196 196 6019 5527 0.00042 0.00523
197 197 6019 8334 0.00045 0.00605
198 198 5693 3277 0.0003 0.00228
199 199 5693 8899 0.00026 0.00264
200 200 3355 9230 0.00536 0.03568
201 201 3355 6287 0.006091 0.03549
202 202 5485 9230 0.006419 0.033271
203 203 5485 1481 0.005789 0.035901
204 204 6968 1829 0 0.0002
205 205 6968 7774 0 0.0002
206 206 7956 9230 0.008401 0.04011
207 207 7956 3197 0.007831 0.041531
208 208 7550 667 0.00575 0.046461
209 209 7550 1220 0.006711 0.04426
210 210 3615 8731 0.00036 0.00485
211 211 3615 6246 0.00042 0.00415
212 212 7031 1679 9e-05 0.00069
213 213 7031 7420 4e-05 0.00036
214 214 1016 2502 0.00055 0.00569
215 215 1016 8556 0.0007 0.00767
216 216 6077 3885 0.0013 0.01299
217 217 2935 8322 0.00092 0.01031
218 218 1095 3885 0.00158 0.01496
219 219 1095 1132 0.00123 0.01309
220 220 4048 6639 0.000599 0.00274
221 221 4048 7317 0.0005 0.00405
222 222 2549 7829 0.003349 0.02445
223 223 2549 4951 0.003281 0.02493
224 224 3978 3622 0.00087 0.01097
225 225 3978 8974 0.00161 0.01464
226 226 7004 3370 0 0.00046
227 227 4325 3684 0.00118 0.01223
228 228 4325 6710 0.00045 0.00364
229 229 2380 1952 0.00714 0.03393
230 230 2380 7679 0.00655 0.036849
231 231 5026 7953 0.00088 0.00722
232 232 5026 6446 0.00071 0.00835
233 233 6575 7953 0.00084 0.00705
234 234 6575 8401 0.00102 0.00799
235 235 6387 5594 0.003781 0.029969
236 236 6387 8145 0.00386 0.02969
237 237 6694 8426 0.00076 0.00463
238 238 6694 2887 0.000711 0.004841
239 239 5206 9184 0.00631 0.034469
240 240 5206 7410 0.006169 0.03512
241 241 3087 5161 0.002961 0.017651
242 242 3087 2887 0.00299 0.02462
243 243 253 9184 0.002789 0.011659
244 244 253 6718 0.00249 0.013211
245 245 4180 9184 0.002669 0.016031
246 246 4180 4702 0.00261 0.014841
247 247 5912 9184 0.00074 0.004599
248 248 5912 1971 0.000719 0.00468
249 249 2014 4697 3.5e-05 0.000355
250 250 2014 4824 3.5e-05 0.000355
251 251 1434 246 0.00511 0.02949
252 252 1434 5733 0.007719 0.044271
253 253 2936 246 0.004281 0.022469
254 254 2936 3103 0.005961 0.03382
255 255 4893 6468 0.00073 0.01034
256 256 4893 6848 0.00076 0.00889
257 257 2601 2613 0.005159 0.025789
258 258 2601 9073 0.00549 0.027711
259 259 2118 2613 0.00614 0.01764
260 260 2118 3198 0.003229 0.01788
261 261 8381 4795 0.00053 0.00587
262 262 8381 5562 0.00055 0.00666
263 263 5763 6652 0.00326 0.01388
264 264 5763 4064 0.003081 0.01488
265 265 3409 1716 0.00051 0.00614
266 266 3409 6246 0.00043 0.00406
267 267 8028 5930 0.00761 0.046031
268 268 8028 9044 0.00351 0.01632
269 269 5035 1610 0.00031 0.00495
270 270 5035 9133 0.00043 0.00485
271 271 8751 147 0.00426 0.027099
272 272 8751 5885 0.00437 0.024969
273 273 6075 7896 0.005 0.03932
274 274 6075 7473 0.006039 0.036789
275 275 8268 9122 0.0009 0.00893
276 276 8268 7314 0.00286 0.02156
277 277 679 147 0.00418 0.022729
278 278 679 5677 0.00405 0.02231
279 279 7291 4830 0.00013 0.00675
280 280 7291 1249 0.00013 0.00688
281 281 9126 4079 0.00078 0.01201
282 282 9126 6529 0.00075 0.01254
283 283 2329 5169 0.00071 0.00722
284 284 2329 4337 0.00084 0.0074
285 285 4142 8137 0.00105 0.0081
286 286 4142 7870 0.00203 0.01565
287 287 8500 1586 0.00035 0.00581
288 288 8500 2634 0.00045 0.00534
289 289 7357 7529 8.1e-05 0.001331
290 290 7357 6297 0.00025 0.001591
291 291 6959 2290 0.00401 0.026219
292 292 6959 7473 0.004669 0.027521
293 293 307 8580 0.00115 0.01265
294 294 307 1360 0.00112 0.0129
295 295 7764 5850 0.00123 0.01589
296 296 7764 7870 0.00054 0.00484
297 297 3778 8172 0.00401 0.03961
298 298 3778 3888 0.002909 0.01981
299 299 1000 6145 0.002211 0.014419
300 300 1000 3186 0.002169 0.013349
301 301 3651 8580 0.00055 0.00508
302 302 3651 895 0.00046 0.00595
303 303 6633 7467 0.00201 0.00988
304 304 6633 2200 0.003401 0.019099
305 305 1976 680 0.00028 0.00308
306 306 1976 5674 0.00038 0.00307
307 307 2435 4208 0.00044 0.00577
308 308 2435 2398 0.00102 0.01295
309 309 5605 1653 0.00085 0.01005
310 310 5605 5498 0.00073 0.0097
311 311 7646 1884 0.00139 0.0126
312 312 7646 5503 0.00117 0.01389
313 313 6574 1506 0.00076 0.00908
314 314 6574 8562 0.00137 0.01338
315 315 3286 2588 0.006 0.0402
316 316 3286 689 0.005719 0.03906
317 317 2272 1884 0.0007 0.01065
318 318 2272 2294 0.00066 0.01062
319 319 4091 3146 0.00153 0.01695
320 320 4091 6098 0.00083 0.00925
321 321 6060 5289 0.00033 0.00101
322 322 7965 5289 0.00028 0.00104
323 323 1049 603 0.00139 0.0125
324 324 1049 8344 0.00119 0.01236
325 325 2363 8726 0.010099 0.05513
326 326 2363 599 0.00464 0.027021
327 327 5390 3859 0.002211 0.012031
328 328 5390 4064 0.002479 0.0115
329 329 5534 8577 0.030281 0.058314
330 330 5534 7721 0.028174 0.054256
331 331 2579 8577 0.01114 0.026231
332 332 2579 2178 0.018157 0.045248
333 333 6365 353 0.00369 0.017159
334 334 6365 4810 0.004909 0.03018
335 335 8641 7285 0.00408 0.0056
336 336 8641 7674 0.00301 0.00925
337 337 4677 353 0.001599 0.00489
338 338 4677 6182 0.00031 0.00175
339 339 6154 353 0.00163 0.004789
340 340 6154 6182 0.00031 0.001789
341 341 3046 3236 0.00988 0.063229
342 342 3046 1575 0.00114 0.00638
343 343 681 7081 0.00065 0.00755
344 344 681 6907 0.00052 0.00503
345 345 567 7081 0.00063 0.0077
346 346 567 6907 0.00053 0.00493
347 347 2371 3343 0.00055 0.00683
348 348 2371 8263 0.00118 0.01134
349 349 6482 3343 0.00056 0.00668
350 350 6482 8263 0.0012 0.0111
351 351 6637 8894 0.0098 0.01047
352 352 6637 3208 0.00134 0.01215
353 353 6491 8894 0.00092 0.01198
354 354 6491 2585 0.00057 0.00616
355 355 8282 7455 0.00108 0.01773
356 356 8282 3729 0.00064 0.01047
357 357 359 9048 0.002211 0.013341
358 358 359 96 0.001901 0.014229
359 359 6818 743 0.00193 0.011771
360 360 6818 8496 0.00251 0.014909
361 361 5038 611 6e-05 0.00084
362 362 5038 1249 6e-05 0.00092
363 363 8428 5905 0.00138 0.010349
364 364 8428 7464 0.00156 0.009151
365 365 6312 5905 0.001349 0.010539
366 366 6312 7464 0.001591 0.00895
367 367 5852 4129 0 0.000271
368 368 4363 4507 0.00057 0.0071
369 369 4363 6246 0.00057 0.00697
370 370 8431 4122 0.000969 0.00743
371 371 8431 4844 0.00099 0.007271
372 372 170 4122 0.00088 0.00824
373 373 170 4844 0.00086 0.008401
374 374 625 3790 0.00293 0.01664
375 375 625 7978 0.008719 0.05249
376 376 3308 1723 0.00057 0.00627
377 377 3308 7870 0.00088 0.00878
378 378 9042 221 0.00033 0.00421
379 379 9042 8623 0.00084 0.00353
380 380 425 7526 0.0001 0.00119
381 381 425 5674 0.0001 0.0013
382 382 4799 8581 9e-05 0.00121
383 383 4799 4337 0.0001 0.00134
384 384 6590 3025 0.00063 0.01067
385 385 6590 2420 0.00073 0.00959
386 386 7276 3887 0.002021 0.030271
387 387 7276 5088 0.00218 0.02786
388 388 4923 3025 0.00086 0.00781
389 389 4923 4276 0.00092 0.00666
390 390 5601 3887 0.003969 0.0272
391 391 5601 5958 0.00311 0.029729
392 392 5211 3025 0.00055 0.00837
393 393 5211 9235 0.00053 0.0084
394 394 5385 3025 0.00053 0.00853
395 395 5385 9235 0.00052 0.00778
396 396 7719 3887 0.0017 0.008159
397 397 7719 7843 0.001729 0.00799
398 398 2269 3887 0.00176 0.00781
399 399 2269 7843 0.00157 0.008849
400 400 786 3887 0.000219 0.002229
401 401 786 5145 0.000229 0.00218
402 402 1951 3887 0.000229 0.00213
403 403 1951 5145 0.000211 0.002419
404 404 4430 3887 0.00019 0.00255
405 405 4430 5145 0.000211 0.0025
406 406 8221 3887 0 0.0002
407 407 8221 2175 0 0.0002
408 408 1933 7992 0.00067 0.01058
409 409 1933 7458 0.00065 0.01078
410 410 3710 265 0.009281 0.05299
411 411 3710 7679 0.009419 0.057219
412 412 5183 2392 0.00055 0.00505
413 413 5183 6297 9.9e-05 0.00164
414 414 7686 7992 0.00064 0.00998
415 415 7686 2368 0.00216 0.02943
416 416 4968 2154 0.00039 0.00474
417 417 4968 1747 0.00045 0.00467
418 418 7699 2154 0.00052 0.00567
419 419 7699 1689 0.00054 0.00667
420 420 4470 4417 0.008909 0.042349
421 421 4470 8325 0.00713 0.03293
422 422 8883 1429 0.0021 0.02015
423 423 8883 9183 0.00177 0.02084
424 424 2495 7393 0.001461 0.00781
425 425 2495 5911 0.001651 0.007651
426 426 8674 7393 0.00168 0.0075
427 427 8674 5911 0.001719 0.007341
428 428 7931 6967 0.00626 0.020771
429 429 7931 6967 0.00638 0.02032
430 430 4635 6314 0.047983 0.076364
431 431 4635 1567 0.010868 0.039083
432 432 5475 3472 0.021851 0.032364
433 433 4322 3472 0.075008 0.121636
434 434 3472 5172 0.049273 0.084942
435 435 7150 7131 0.058521 0.110017
436 436 7517 6627 0.012992 0.052719
437 437 6627 7517 0.012727 0.053752
438 438 5326 2474 0.013341 0.054169
439 439 4848 5326 0.014961 0.083521
440 440 7141 1649 0.023653 0.033603
441 441 7141 1649 0.024099 0.032876
442 442 1649 7517 0.024934 0.109579
443 443 1649 7517 0.024397 0.111653
444 444 1649 6023 0.03414 0.051058
445 445 6314 5475 0.018893 0.029083
446 446 2474 5657 0.000581 0.003081
447 447 2474 5657 0.0005 0.002789
448 448 2474 6505 0.009281 0.03489
449 449 5989 2474 0.006081 0.034
450 450 5989 2474 0.00595 0.034651
451 451 1700 7141 0.05019 0.076339
452 452 7141 3806 0.05724 0.101868
453 453 8258 7313 0.0013 0.01496
454 454 1544 8258 0.00108 0.01115
455 455 8258 106 0.00223 0.02267
456 456 7931 6505 0.008229 0.03325
457 457 7931 5976 0.018159 0.06526
458 458 4322 9171 0.02257 0.034777
459 459 4322 2639 0.032339 0.103017
460 460 4322 2639 0.031678 0.105041
461 461 4322 833 0.028331 0.050182
462 462 4322 6314 0.047314 0.063678
463 463 4848 7204 0.0045 0.02618
464 464 4848 5989 0.01913 0.10681
465 465 8295 7150 0.059273 0.08086
466 466 7981 4155 0.008041 0.014298
467 467 4649 7981 0.047802 0.073562
468 468 3722 1700 0.049636 0.058818
469 469 9171 1567 0.04738 0.075992
470 470 6023 8826 0.035603 0.045331
471 471 2897 5172 0.024529 0.031678
472 472 8891 2897 0.036851 0.047521
473 473 6348 8339 0.004058 0.011041
474 474 4625 6348 0.012818 0.022554
475 475 4548 1652 0.079256 0.118479
476 476 4625 4548 0.012554 0.022967
477 477 8339 8102 0.007917 0.029628
478 478 8339 8102 0.007744 0.027438
479 479 1544 2500 0.00039 0.00461
480 480 7204 273 0.014039 0.071669
481 481 7204 273 0.01251 0.081219
482 482 273 5976 0.0045 0.016831
483 483 5989 273 0.00261 0.009401
484 484 7205 2639 0.08024 0.135628
485 485 4329 7205 0.043587 0.057314
486 486 7204 80 0.00326 0.01895
487 487 743 80 0.005409 0.02675
488 488 4155 3380 0.083537 0.116554
489 489 2546 3380 0.012463 0.054793
490 490 833 8826 0.044992 0.07586
491 491 7155 1652 0.032777 0.050628
492 492 3806 4649 0.060314 0.092818
493 493 8891 8295 0.02462 0.034967
494 494 8102 3722 0.026603 0.03038
495 495 40 5123 0.01595 0.022281
496 496 7155 5123 0.018083 0.021843
497 497 80 5989 0.0132 0.06293
498 498 80 5989 0.01345 0.06162
499 499 4625 3722 0.010612 0.023017
500 500 995 7548 0.01601 0.06706
501 501 995 5594 0.00362 0.01457
502 502 8101 4775 0.010281 0.04007
503 503 8101 9184 0.01549 0.06756
504 504 1816 5177 0.00073 0.01141
505 505 1816 7992 0.00108 0.01698
506 506 2867 515 0.0022 0.027409
507 507 2867 515 0.002151 0.02794
508 508 2867 7597 0.00445 0.02582
509 509 2867 265 0.005099 0.02426
510 510 2867 1726 0.019539 0.100021
511 511 2867 1726 0.01914 0.101979
512 512 5177 2203 0.00158 0.02551
513 513 5177 4681 0.00021 0.00296
514 514 5177 5652 0.00157 0.02091
515 515 1363 4681 0.00162 0.02163
516 516 7638 4775 0.008521 0.03463
517 517 7638 9184 0.00463 0.078531
518 518 7638 9184 0.004531 0.072711
519 519 7638 111 0.00575 0.02876
520 520 7638 3152 0.00411 0.01826
521 521 7638 1726 0.008091 0.03594
522 522 3826 2026 0.011031 0.060581
523 523 3826 5999 0.01326 0.07163
524 524 5069 1829 0.007031 0.069341
525 525 5069 5594 0.00238 0.031081
526 526 4775 9184 0.010831 0.057479
527 527 4775 111 0.001849 0.01024
528 528 7548 6762 0.017581 0.07664
529 529 7548 6762 0.017909 0.07501
530 530 7548 5999 0.01312 0.05724
531 531 7548 5999 0.01337 0.056021
532 532 7548 555 0.007961 0.0347
533 533 5480 9184 0.01181 0.044729
534 534 5480 123 0.00457 0.018729
535 535 8433 8228 0.0012 0.0141
536 536 8433 8228 0.00107 0.01598
537 537 8433 2933 0.00046 0.00666
538 538 8433 2772 0.001 0.0181
539 539 1145 3702 9.1e-05 0.00139
540 540 1145 3702 0.00013 0.00089
541 541 7597 265 0.000281 0.001289
542 542 6962 3508 0.00119 0.01964
543 543 6962 3508 0.00117 0.02001
544 544 1829 4207 0.00238 0.032341
545 545 1829 4207 0.002331 0.02994
546 546 1829 4842 0.005479 0.07155
547 547 1952 265 0.008091 0.036841
548 548 5594 4842 0.003081 0.03707
549 549 5594 555 0.01086 0.05936
550 550 2933 958 0.00063 0.00975
551 551 9184 8609 0.00143 0.025771
552 552 9184 8609 0.001401 0.026271
553 553 9184 123 0.00631 0.03037
554 554 2026 5999 0.00325 0.01388
555 555 8609 3702 0.015461 0.0828
556 556 8609 3702 0.017521 0.08114
557 557 5652 7992 0.00036 0.00554
558 558 2772 7992 0.0018 0.02089
559 559 958 7992 0.00183 0.02045
560 560 3508 458 0.00052 0.01489
561 561 3508 458 0.00051 0.01518
562 562 5847 5999 0.020669 0.110081
563 563 5847 5999 0.02024 0.1122
564 564 298 265 0.01089 0.05145
565 565 298 265 0.01111 0.050401
566 566 3152 1726 0.00493 0.026719
567 567 3887 7393 0.005169 0.067461
568 568 3887 7393 0.00506 0.068729
569 569 1904 6876 0.011397 0.04438
570 570 1926 8412 0.022504 0.082851
571 571 1926 3936 0.015793 0.061587
572 572 5718 2613 0.012659 0.05405
573 573 730 4010 0.016149 0.057248
574 574 154 4010 0.038612 0.122471
575 575 4010 7187 0.044273 0.108959
576 576 8850 5942 0.038876 0.139587
577 577 8850 6402 0.10805 0.191992
578 578 3093 8850 0.035802 0.084231
579 579 3383 5168 0.00614 0.02205
580 580 3383 6128 0.003587 0.01395
581 581 5168 7768 0.019554 0.05981
582 582 6128 3316 0.038066 0.142281
583 583 2704 4326 0.007421 0.02181
584 584 4326 8176 0.007562 0.021339
585 585 2704 7589 0.007388 0.026537
586 586 7589 1674 0.00724 0.02705
587 587 73 7086 0.004893 0.018273
588 588 7086 5551 0.004777 0.018612
589 589 2704 6346 0.015289 0.041463
590 590 2704 6346 0.01143 0.042091
591 591 73 2704 0.006793 0.014182
592 592 5551 2704 0.012967 0.048471
593 593 6140 6346 0.009281 0.029554
594 594 6184 6346 0.041248 0.116479
595 595 3801 6346 0.071479 0.137678
596 596 2321 6346 0.020612 0.075893
597 597 6346 514 0.05214 0.100421
598 598 4767 6346 0.047942 0.179157
599 599 7262 2512 0.0016 0.01402
600 600 5910 6140 0.009149 0.027992
601 601 8622 5910 0.031107 0.116281
602 602 8622 5551 0.026463 0.091273
603 603 406 8622 0.023562 0.075017
604 604 4038 8622 0.015702 0.050017
605 605 4385 3316 0.004802 0.017231
606 606 4385 1219 0.065579 0.208826
607 607 4385 3490 0.049917 0.112843
608 608 4385 136 0.047793 0.095603
609 609 7390 3316 0.043421 0.168942
610 610 7768 3316 0.029364 0.093017
611 611 2911 3820 0.023521 0.086562
612 612 974 3820 0.017909 0.058463
613 613 3757 535 0.008198 0.030248
614 614 535 3105 0.015579 0.053744
615 615 535 6003 0.030471 0.09738
616 616 2811 535 0.017157 0.066
617 617 1273 4503 0.017628 0.065868
618 618 1273 5173 0.022686 0.072273
619 619 2219 4307 0.010322 0.03719
620 620 4307 7531 0.010802 0.038281
621 621 4982 7187 0.019298 0.073041
622 622 3209 4982 0.011678 0.035273
623 623 5064 4503 0.019719 0.057256
624 624 175 730 0.026421 0.086471
625 625 8176 1916 0.014281 0.045471
626 626 974 7038 0.004529 0.013686
627 627 7038 7531 0.014603 0.058463
628 628 6722 5579 0.007702 0.020876
629 629 6722 3467 0.010281 0.03957
630 630 5579 5064 0.00686 0.023661
631 631 3757 5070 0.02457 0.09557
632 632 19 1219 0.03024 0.085372
633 633 19 7390 0.04157 0.14924
634 634 6029 19 0.028132 0.097008
635 635 19 8667 0.038661 0.123091
636 636 1304 8718 0.019364 0.077413
637 637 8718 3936 0.009562 0.036182
638 638 7262 5625 0.00147 0.01643
639 639 701 6216 0.005719 0.016826
640 640 6216 9177 0.007843 0.027041
641 641 6216 1290 0.016826 0.045628
642 642 6216 2205 0.02238 0.062777
643 643 1219 701 0.012959 0.041248
644 644 9177 4387 0.004702 0.017562
645 645 7713 9177 0.023331 0.080446
646 646 1496 974 0.00505 0.018653
647 647 4356 1496 0.008562 0.025686
648 648 3491 2958 0.026124 0.083149
649 649 2958 4767 0.02038 0.04605
650 650 7723 6602 0.000169 0.00106
651 651 963 7723 0.00043 0.003901
652 652 7968 4636 0.005298 0.021
653 653 4636 7292 0.001322 0.004289
654 654 6431 1112 0.005471 0.016554
655 655 6431 4878 0.022198 0.064653
656 656 4791 2761 0.027653 0.099256
657 657 2625 4791 0.044099 0.152107
658 658 2994 3167 0.017603 0.047711
659 659 2994 4356 0.024198 0.06562
660 660 8371 3622 0.00165 0.01428
661 661 7285 8371 0.00131 0.01467
662 662 5942 8941 0.040802 0.129909
663 663 945 2761 0.005058 0.019686
664 664 2761 1388 0.075521 0.145463
665 665 945 5196 0.024033 0.088488
666 666 7568 4935 0.001599 0.007401
667 667 1290 8412 0.025289 0.082934
668 668 8837 7390 0.012421 0.035058
669 669 3236 2738 0.00855 0.03774
670 670 6184 5207 0.010686 0.03019
671 671 4172 6176 0.010331 0.03438
672 672 6176 6547 0.01581 0.050339
673 673 7968 4878 0.005661 0.022744
674 674 5834 8398 0.000636 0.002512
675 675 3936 5834 0.005281 0.017521
676 676 5834 2823 0.002826 0.00781
677 677 1112 4996 0.018066 0.056876
678 678 4996 5173 0.038537 0.144033
679 679 4996 1252 0.049669 0.141083
680 680 4996 7292 0.058628 0.17286
681 681 4996 6054 0.00043 0.001273
682 682 4996 6896 0.025917 0.093058
683 683 1733 4172 0.02295 0.065
684 684 5975 5173 0.001504 0.00486
685 685 5975 5173 0.002182 0.006678
686 686 3405 963 0.002979 0.02218
687 687 3405 963 0.003021 0.022531
688 688 406 4038 0.020843 0.058843
689 689 5070 406 0.009331 0.027413
690 690 406 6913 0.009182 0.024769
691 691 5285 353 0.00275 0.01488
692 692 6688 2992 0.0001 0.00082
693 693 5930 963 0.01476 0.08713
694 694 5930 4935 0.00212 0.011469
695 695 7292 6595 0.013521 0.049959
696 696 6595 974 0.017793 0.07124
697 697 8612 2613 0.01481 0.086021
698 698 4935 8612 0.01686 0.07207
699 699 7531 5660 0.012331 0.034413
700 700 5745 5660 0.000777 0.00276
701 701 3222 154 0.028421 0.08657
702 702 1916 4618 0.023521 0.081132
703 703 3574 2620 0.000901 0.005
704 704 2620 3098 0.00263 0.01551
705 705 7176 3179 0.017463 0.071669
